sec_cde	sec_name	list_date	mkt_sort
603655	  朗博科技	  2017-12-29	h
603656	  泰禾智能	  2017-03-21	h
603657	  春光科技	  2018-07-30	h
603658	  安图生物	  2016-09-01	h
603659	  璞泰来	  2017-11-03	h
603660	  苏州科达	  2016-12-01	h
603661	  恒林股份	  2017-11-21	h
603662	  柯力传感	  2019-08-06	h
603663	  三祥新材	  2016-08-01	h
603665	  康隆达	  2017-03-13	h
603666	  亿嘉和	  2018-06-12	h
603667	  五洲新春	  2016-10-25	h
603668	  天马科技	  2017-01-17	h
603669	  灵康药业	  2015-05-28	h
603676	  卫信康	  2017-07-21	h
603677	  奇精机械	  2017-02-06	h
603678	  火炬电子	  2015-01-26	h
603679	  华体科技	  2017-06-21	h
603680	  今创集团	  2018-02-27	h
603681	  永冠新材	  2019-03-26	h
603682	  锦和商业	  2020-04-21	h
603683	  晶华新材	  2017-10-20	h
603685	  晨丰科技	  2017-11-27	h
603686	  龙马环卫	  2015-01-26	h
603687	  大胜达	  2019-07-26	h
603688	  石英股份	  2014-10-31	h
603689	  皖天然气	  2017-01-10	h
603690	  至纯科技	  2017-01-13	h
603693	  江苏新能	  2018-07-03	h
603696	  安记食品	  2015-12-09	h
603697	  有友食品	  2019-05-08	h
603698	  航天工程	  2015-01-28	h
603699	  纽威股份	  2014-01-17	h
603700	  宁水集团	  2019-01-22	h
603701	  德宏股份	  2016-04-12	h
603703	  盛洋科技	  2015-04-23	h
603706	  东方环宇	  2018-07-09	h
603707	  健友股份	  2017-07-19	h
603708	  家家悦	  2016-12-13	h
603709	  中源家居	  2018-02-08	h
603711	  香飘飘	  2017-11-30	h
603712	  七一二	  2018-02-26	h
603713	  密尔克卫	  2018-07-13	h
603716	  塞力医疗	  2016-10-31	h
603717	  天域生态	  2017-03-27	h
603718	  海利生物	  2015-05-15	h
603719	  良品铺子	  2020-02-24	h
603721	  中广天择	  2017-08-11	h
603722	  阿科力	  2017-10-25	h
603725	  天安新材	  2017-09-06	h
603726	  朗迪集团	  2016-04-21	h
603727	  博迈科	  2016-11-22	h
603728	  鸣志电器	  2017-05-09	h
603729	  ST龙韵	  2015-03-24	h
603730	  岱美股份	  2017-07-28	h
603733	  仙鹤股份	  2018-04-20	h
603737	  三棵树	  2016-06-03	h
603738	  泰晶科技	  2016-09-28	h
603739	  蔚蓝生物	  2019-01-16	h
603755	  日辰股份	  2019-08-28	h
603757	  大元泵业	  2017-07-11	h
603758	  秦安股份	  2017-05-17	h
603759	  海天股份	  2021-03-26	h
603766	  隆鑫通用	  2012-08-10	h
603767	  中马传动	  2017-06-13	h
603768	  常青股份	  2017-03-24	h
603773	  沃格光电	  2018-04-17	h
603776	  永安行	  2017-08-17	h
603777	  来伊份	  2016-10-12	h
603778	  乾景园林	  2015-12-31	h
603779	  ST威龙	  2016-05-16	h
603786	  科博达	  2019-10-15	h
603787	  新日股份	  2017-04-27	h
603788	  宁波高发	  2015-01-20	h
603789	  星光农机	  2015-04-27	h
603790	  雅运股份	  2018-09-12	h
603797	  联泰环保	  2017-04-13	h
603798	  康普顿	  2016-04-06	h
603799	  华友钴业	  2015-01-29	h
603800	  道森股份	  2015-12-10	h
603801	  志邦家居	  2017-06-30	h
603803	  瑞斯康达	  2017-04-20	h
603806	  福斯特	  2014-09-05	h
603808	  歌力思	  2015-04-22	h
603809	  豪能股份	  2017-11-28	h
603810	  丰山集团	  2018-09-17	h
603811	  诚意药业	  2017-03-15	h
603813	  原尚股份	  2017-09-18	h
603815	  交建股份	  2019-10-21	h
603816	  顾家家居	  2016-10-14	h
603817	  海峡环保	  2017-02-20	h
603818	  曲美家居	  2015-04-22	h
603819	  神力股份	  2016-11-25	h
603822	  嘉澳环保	  2016-04-28	h
603823	  百合花	  2016-12-20	h
603825	  华扬联众	  2017-08-02	h
603826	  坤彩科技	  2017-04-14	h
603828	  柯利达	  2015-02-26	h
603829	  洛凯股份	  2017-10-17	h
603833	  欧派家居	  2017-03-28	h
603836	  海程邦达	  2021-05-26	h
603838	  四通股份	  2015-07-01	h
603839	  安正时尚	  2017-02-14	h
603843	  正平股份	  2016-09-05	h
603848	  好太太	  2017-12-01	h
603855	  华荣股份	  2017-05-24	h
603856	  东宏股份	  2017-11-06	h
603858	  步长制药	  2016-11-18	h
603859	  能科股份	  2016-10-21	h
603860	  中公高科	  2017-08-02	h
603861	  白云电器	  2016-03-22	h
603863	  ST松炀	  2019-06-21	h
603866	  桃李面包	  2015-12-22	h
603867	  新化股份	  2019-06-27	h
603868	  飞科电器	  2016-04-18	h
603869	  新智认知	  2015-03-26	h
603871	  嘉友国际	  2018-02-06	h
603876	  鼎胜新材	  2018-04-18	h
603877	  太平鸟	  2017-01-09	h
603878	  武进不锈	  2016-12-19	h
603879	  永悦科技	  2017-06-14	h
603880	  南卫股份	  2017-08-07	h
603881	  数据港	  2017-02-08	h
603882	  金域医学	  2017-09-08	h
603883	  老百姓	  2015-04-23	h
603885	  吉祥航空	  2015-05-27	h
603886	  元祖股份	  2016-12-28	h
603887	  城地香江	  2016-10-10	h
603888	  新华网	  2016-10-28	h
603889	  新澳股份	  2014-12-31	h
603890	  春秋电子	  2017-12-12	h
603893	  瑞芯微	  2020-02-07	h
603895	  天永智能	  2018-01-22	h
603896	  寿仙谷	  2017-05-10	h
603897	  长城科技	  2018-04-10	h
603898	  好莱客	  2015-02-17	h
603899	  晨光文具	  2015-01-27	h
603900	  莱绅通灵	  2016-11-23	h
603901	  永创智能	  2015-05-29	h
603903	  中持股份	  2017-03-14	h
603906	  龙蟠科技	  2017-04-10	h
603908	  牧高笛	  2017-03-07	h
603909	  合诚股份	  2016-06-28	h
603912	  佳力图	  2017-11-01	h
603915	  国茂股份	  2019-06-14	h
603916	  苏博特	  2017-11-10	h
603917	  合力科技	  2017-12-04	h
603918	  金桥信息	  2015-05-28	h
603919	  金徽酒	  2016-03-10	h
603920	  世运电路	  2017-04-26	h
603922	  金鸿顺	  2017-10-23	h
603926	  铁流股份	  2017-05-10	h
603927	  中科软	  2019-09-09	h
603928	  兴业股份	  2016-12-12	h
603929	  亚翔集成	  2016-12-30	h
603931	  格林达	  2020-08-19	h
603933	  睿能科技	  2017-07-06	h
603936	  博敏电子	  2015-12-09	h
603937	  丽岛新材	  2017-11-02	h
603938	  三孚股份	  2017-06-28	h
603939	  益丰药房	  2015-02-17	h
603948	  建业股份	  2020-03-02	h
603949	  雪龙集团	  2020-03-10	h
603950	  长源东谷	  2020-05-26	h
603955	  大千生态	  2017-03-10	h
603956	  威派格	  2019-02-22	h
603958	  哈森股份	  2016-06-29	h
603959	  百利科技	  2016-05-17	h
603960	  克来机电	  2017-03-14	h
603963	  大理药业	  2017-09-22	h
603966	  法兰泰克	  2017-01-25	h
603967	  中创物流	  2019-04-29	h
603968	  醋化股份	  2015-05-18	h
603969	  银龙股份	  2015-02-27	h
603970	  中农立华	  2017-11-16	h
603976	  正川股份	  2017-08-22	h
603977	  国泰集团	  2016-11-11	h
603978	  深圳新星	  2017-08-07	h
603979	  金诚信	  2015-06-30	h
603980	  吉华集团	  2017-06-15	h
603982	  泉峰汽车	  2019-05-22	h
603983	  丸美股份	  2019-07-25	h
603985	  恒润股份	  2017-05-05	h
603986	  兆易创新	  2016-08-18	h
603987	  康德莱	  2016-11-21	h
603988	  中电电机	  2014-11-04	h
603989	  艾华集团	  2015-05-15	h
603990	  麦迪科技	  2016-12-08	h
603991	  至正股份	  2017-03-08	h
603992	  松霖科技	  2019-08-26	h
603993	  洛阳钼业	  2012-10-09	h
603995	  甬金股份	  2019-12-24	h
603996	  *ST中新	  2015-12-22	h
603997	  继峰股份	  2015-03-02	h
603998	  方盛制药	  2014-12-05	h
603999	  读者传媒	  2015-12-10	h
605001	  威奥股份	  2020-05-22	h
605003	  众望布艺	  2020-09-08	h
605005	  合兴股份	  2021-01-19	h
605006	  山东玻纤	  2020-09-03	h
605007	  五洲特纸	  2020-11-10	h
605008	  长鸿高科	  2020-08-21	h
605009	  豪悦护理	  2020-09-11	h
605016	  百龙创园	  2021-04-21	h
605018	  长华股份	  2020-09-29	h
605050	  福然德	  2020-09-24	h
605055	  迎丰股份	  2021-01-29	h
605058	  澳弘电子	  2020-10-21	h
605060	  联德股份	  2021-03-01	h
605066	  天正电气	  2020-08-07	h
605068	  明新旭腾	  2020-11-23	h
605077	  华康股份	  2021-02-09	h
605080	  浙大自然	  2021-05-06	h
605081	  太和水	  2021-02-09	h
605086	  龙高股份	  2021-04-16	h
605088	  冠盛股份	  2020-08-17	h
605089	  味知香	  2021-04-27	h
605090	  九丰能源	  2021-05-25	h
605098	  行动教育	  2021-04-21	h
605099	  共创草坪	  2020-09-30	h
605100	  华丰股份	  2020-08-11	h
605108	  同庆楼	  2020-07-16	h
605111	  新洁能	  2020-09-28	h
605116	  奥锐特	  2020-09-21	h
605117	  德业股份	  2021-04-20	h
605118	  力鼎光电	  2020-07-30	h
605122	  四方新材	  2021-03-10	h
605123	  派克新材	  2020-08-25	h
605128	  上海沿浦	  2020-09-15	h
605133	  嵘泰股份	  2021-02-24	h
605136	  丽人丽妆	  2020-09-29	h
605151	  西上海	  2020-12-15	h
605155	  西大门	  2020-12-31	h
605158	  华达新材	  2020-08-05	h
605166	  聚合顺	  2020-06-18	h
605168	  三人行	  2020-05-28	h
605169	  洪通燃气	  2020-10-30	h
605177	  东亚药业	  2020-11-25	h
605178	  时空科技	  2020-08-21	h
605179	  一鸣食品	  2020-12-28	h
605180	  华生科技	  2021-04-30	h
605183	  确成股份	  2020-12-07	h
605186	  健麾信息	  2020-12-22	h
605188	  国光连锁	  2020-07-28	h
605189	  富春染织	  2021-05-28	h
605196	  华通线缆	  2021-05-11	h
605198	  德利股份	  2020-09-18	h
605199	  葫芦娃	  2020-07-10	h
605208	  永茂泰	  2021-03-08	h
605218	  伟时电子	  2020-09-28	h
605222	  起帆电缆	  2020-07-31	h
605228	  神通科技	  2021-01-20	h
605255	  天普股份	  2020-08-25	h
605258	  协和电子	  2020-12-03	h
605266	  健之佳	  2020-12-01	h
605268	  王力安防	  2021-02-24	h
605277	  新亚电子	  2021-01-06	h
605286	  同力日升	  2021-03-22	h
605288	  凯迪股份	  2020-06-01	h
605289	  罗曼股份	  2021-04-26	h
605296	  神农集团	  2021-05-28	h
605298	  必得科技	  2021-03-01	h
605299	  舒华体育	  2020-12-15	h
605300	  佳禾食品	  2021-04-30	h
605303	  园林股份	  2021-03-01	h
605305	  中际联合	  2021-05-06	h
605318	  法狮龙	  2020-08-03	h
605333	  沪光股份	  2020-08-18	h
605336	  帅丰电器	  2020-10-19	h
605337	  李子园	  2021-02-08	h
605338	  巴比食品	  2020-10-12	h
605339	  南侨食品	  2021-05-18	h
605358	  立昂微	  2020-09-11	h
605366	  宏柏新材	  2020-08-12	h
605368	  蓝天燃气	  2021-01-29	h
605369	  拱东医疗	  2020-09-16	h
605376	  博迁新材	  2020-12-08	h
605377	  华旺科技	  2020-12-28	h
605378	  野马电池	  2021-04-12	h
605388	  均瑶健康	  2020-08-18	h
605389	  长龄液压	  2021-03-22	h
605398	  新炬网络	  2021-01-21	h
605399	  晨光新材	  2020-08-04	h
605488	  福莱新材	  2021-05-13	h
605499	  东鹏饮料	  2021-05-27	h
605500	  森林包装	  2020-12-22	h
688001	  华兴源创	  2019-07-22	h
688002	  睿创微纳	  2019-07-22	h
688003	  天准科技	  2019-07-22	h
688004	  博汇科技	  2020-06-12	h
688005	  容百科技	  2019-07-22	h
688006	  杭可科技	  2019-07-22	h
688007	  光峰科技	  2019-07-22	h
688008	  澜起科技	  2019-07-22	h
688009	  中国通号	  2019-07-22	h
688010	  福光股份	  2019-07-22	h
688011	  新光光电	  2019-07-22	h
688012	  中微公司	  2019-07-22	h
688013	  天臣医疗	  2020-09-28	h
688015	  交控科技	  2019-07-22	h
688016	  心脉医疗	  2019-07-22	h
688017	  绿的谐波	  2020-08-28	h
688018	  乐鑫科技	  2019-07-22	h
688019	  安集科技	  2019-07-22	h
688020	  方邦股份	  2019-07-22	h
688021	  奥福环保	  2019-11-06	h
688022	  瀚川智能	  2019-07-22	h
688023	  安恒信息	  2019-11-05	h
688025	  杰普特	  2019-10-31	h
688026	  洁特生物	  2020-01-22	h
688027	  国盾量子	  2020-07-09	h
688028	  沃尔德	  2019-07-22	h
688029	  南微医学	  2019-07-22	h
688030	  山石网科	  2019-09-30	h
688033	  天宜上佳	  2019-07-22	h
688036	  传音控股	  2019-09-30	h
688037	  芯源微	  2019-12-16	h
688039	  当虹科技	  2019-12-11	h
688050	  爱博医疗	  2020-07-29	h
688051	  佳华科技	  2020-03-20	h
688055	  龙腾光电	  2020-08-17	h
688056	  莱伯泰科	  2020-09-02	h
688057	  金达莱	  2020-11-11	h
688058	  宝兰德	  2019-11-01	h
688059	  华锐精密	  2021-02-08	h
688060	  云涌科技	  2020-07-10	h
688063	  派能科技	  2020-12-30	h
688065	  凯赛生物	  2020-08-12	h
688066	  航天宏图	  2019-07-22	h
688068	  热景生物	  2019-09-30	h
688069	  德林海	  2020-07-22	h
688070	  纵横股份	  2021-02-10	h
688076	  诺泰生物	  2021-05-20	h
688077	  大地熊	  2020-07-22	h
688078	  龙软科技	  2019-12-30	h
688079	  美迪凯	  2021-03-02	h
688080	  映翰通	  2020-02-12	h
688081	  兴图新科	  2020-01-06	h
688083	  中望软件	  2021-03-11	h
688085	  三友医疗	  2020-04-09	h
688086	  紫晶存储	  2020-02-26	h
688088	  虹软科技	  2019-07-22	h
688089	  嘉必优	  2019-12-19	h
688090	  瑞松科技	  2020-02-17	h
688092	  爱科科技	  2021-03-19	h
688093	  世华科技	  2020-09-30	h
688095	  福昕软件	  2020-09-08	h
688096	  京源环保	  2020-04-09	h
688097	  博众精工	  2021-05-12	h
688098	  申联生物	  2019-10-28	h
688099	  晶晨股份	  2019-08-08	h
688100	  威胜信息	  2020-01-21	h
688101	  三达膜	  2019-11-15	h
688106	  金宏气体	  2020-06-16	h
688108	  赛诺医疗	  2019-10-30	h
688109	  品茗股份	  2021-03-30	h
688111	  金山办公	  2019-11-18	h
688113	  联测科技	  2021-05-06	h
688116	  天奈科技	  2019-09-25	h
688118	  普元信息	  2019-12-04	h
688122	  西部超导	  2019-07-22	h
688123	  聚辰股份	  2019-12-23	h
688126	  沪硅产业	  2020-04-20	h
688127	  蓝特光学	  2020-09-21	h
688128	  中国电研	  2019-11-05	h
688129	  东来技术	  2020-10-23	h
688133	  泰坦科技	  2020-10-30	h
688135	  利扬芯片	  2020-11-11	h
688136	  科兴制药	  2020-12-14	h
688138	  清溢光电	  2019-11-20	h
688139	  海尔生物	  2019-10-25	h
688155	  先惠技术	  2020-08-11	h
688156	  路德环境	  2020-09-22	h
688157	  松井股份	  2020-06-09	h
688158	  优刻得	  2020-01-20	h
688159	  有方科技	  2020-01-23	h
688160	  步科股份	  2020-11-12	h
688165	  埃夫特	  2020-07-15	h
688166	  博瑞医药	  2019-11-08	h
688168	  安博通	  2019-09-06	h
688169	  石头科技	  2020-02-21	h
688177	  百奥泰	  2020-02-21	h
688178	  万德斯	  2020-01-14	h
688179	  阿拉丁	  2020-10-26	h
688180	  君实生物	  2020-07-15	h
688181	  八亿时空	  2020-01-06	h
688183	  生益电子	  2021-02-25	h
688185	  康希诺	  2020-08-13	h
688186	  广大特材	  2020-02-11	h
688188	  柏楚电子	  2019-08-08	h
688189	  南新制药	  2020-03-26	h
688191	  智洋创新	  2021-04-08	h
688195	  腾景科技	  2021-03-26	h
688196	  卓越新能	  2019-11-21	h
688198	  佰仁医疗	  2019-12-09	h
688199	  久日新材	  2019-11-05	h
688200	  华峰测控	  2020-02-18	h
688201	  信安世纪	  2021-04-21	h
688202	  美迪西	  2019-11-05	h
688208	  道通科技	  2020-02-13	h
688215	  瑞晟智能	  2020-08-28	h
688217	  睿昂基因	  2021-05-17	h
688218	  江苏北人	  2019-12-11	h
688219	  会通股份	  2020-11-18	h
688221	  前沿生物	  2020-10-28	h
688222	  成都先导	  2020-04-16	h
688228	  开普云	  2020-03-27	h
688229	  博睿数据	  2020-08-17	h
688233	  神工股份	  2020-02-21	h
688256	  寒武纪	  2020-07-20	h
688258	  卓易信息	  2019-12-09	h
688260	  昀冢科技	  2021-04-06	h
688266	  泽?制药	  2020-01-23	h
688268	  华特气体	  2019-12-26	h
688277	  天智航	  2020-07-07	h
688278	  特宝生物	  2020-01-17	h
688286	  敏芯股份	  2020-08-10	h
688288	  鸿泉物联	  2019-11-06	h
688289	  圣湘生物	  2020-08-28	h
688298	  东方生物	  2020-02-05	h
688299	  长阳科技	  2019-11-06	h
688300	  联瑞新材	  2019-11-15	h
688301	  奕瑞科技	  2020-09-18	h
688308	  欧科亿	  2020-12-10	h
688309	  恒誉环保	  2020-07-14	h
688310	  迈得医疗	  2019-12-03	h
688311	  盟升电子	  2020-07-31	h
688312	  燕麦科技	  2020-06-08	h
688313	  仕佳光子	  2020-08-12	h
688314	  康拓医疗	  2021-05-18	h
688315	  诺禾致源	  2021-04-13	h
688316	  青云科技	  2021-03-16	h
688317	  之江生物	  2021-01-18	h
688318	  财富趋势	  2020-04-27	h
688321	  微芯生物	  2019-08-12	h
688323	  瑞华泰	  2021-04-28	h
688328	  深科达	  2021-03-09	h
688329	  艾隆科技	  2021-03-29	h
688330	  宏力达	  2020-10-15	h
688333	  铂力特	  2019-07-22	h
688335	  复洁环保	  2020-08-17	h
688336	  三生国健	  2020-07-22	h
688338	  赛科希德	  2020-08-06	h
688339	  亿华通	  2020-08-10	h
688350	  富淼科技	  2021-01-28	h
688355	  明志科技	  2021-05-12	h
688356	  键凯科技	  2020-08-26	h
688357	  建龙微纳	  2019-12-04	h
688358	  祥生医疗	  2019-12-03	h
688359	  三孚新科	  2021-05-21	h
688360	  德马科技	  2020-06-02	h
688363	  华熙生物	  2019-11-06	h
688365	  光云科技	  2020-04-29	h
688366	  昊海生科	  2019-10-30	h
688368	  晶丰明源	  2019-10-14	h
688369	  致远互联	  2019-10-31	h
688377	  迪威尔	  2020-07-08	h
688378	  奥来德	  2020-09-03	h
688379	  华光新材	  2020-08-19	h
688383	  新益昌	  2021-04-28	h
688386	  泛亚微透	  2020-10-16	h
688388	  嘉元科技	  2019-07-22	h
688389	  普门科技	  2019-11-05	h
688390	  固德威	  2020-09-04	h
688393	  安必平	  2020-08-20	h
688395	  正弦电气	  2021-04-29	h
688396	  华润微	  2020-02-27	h
688398	  赛特新材	  2020-02-11	h
688399	  硕世生物	  2019-12-05	h
688408	  中信博	  2020-08-28	h
688418	  震有科技	  2020-07-22	h
688456	  有研粉材	  2021-03-17	h
688466	  金科环境	  2020-05-08	h
688468	  科美诊断	  2021-04-09	h
688488	  艾迪药业	  2020-07-20	h
688500	  慧辰资讯	  2020-07-16	h
688505	  复旦张江	  2020-06-19	h
688508	  芯朋微	  2020-07-22	h
688510	  航亚科技	  2020-12-16	h
688513	  苑东生物	  2020-09-02	h
688516	  奥特维	  2020-05-21	h
688518	  联赢激光	  2020-06-22	h
688519	  南亚新材	  2020-08-18	h
688520	  神州细胞	  2020-06-22	h
688521	  芯原股份	  2020-08-18	h
688526	  科前生物	  2020-09-22	h
688528	  秦川物联	  2020-07-01	h
688529	  豪森股份	  2020-11-09	h
688533	  上声电子	  2021-04-19	h
688536	  思瑞浦	  2020-09-21	h
688538	  和辉光电	  2021-05-28	h
688550	  瑞联新材	  2020-09-02	h
688551	  科威尔	  2020-09-10	h
688555	  泽达易盛	  2020-06-23	h
688556	  高测股份	  2020-08-07	h
688557	  兰剑智能	  2020-12-02	h
688558	  国盛智科	  2020-06-30	h
688559	  海目星	  2020-09-09	h
688560	  明冠新材	  2020-12-24	h
688561	  奇安信	  2020-07-22	h
688565	  力源科技	  2021-05-13	h
688566	  吉贝尔	  2020-05-18	h
688567	  孚能科技	  2020-07-17	h
688568	  中科星图	  2020-07-08	h
688569	  铁科轨道	  2020-08-31	h
688571	  杭华股份	  2020-12-11	h
688575	  亚辉龙	  2021-05-17	h
688577	  浙海德曼	  2020-09-16	h
688578	  艾力斯	  2020-12-02	h
688579	  山大地纬	  2020-07-17	h
688580	  伟思医疗	  2020-07-21	h
688585	  上纬新材	  2020-09-28	h
688586	  江航装备	  2020-07-31	h
688588	  凌志软件	  2020-05-11	h
688589	  力合微	  2020-07-22	h
688590	  新致软件	  2020-12-07	h
688595	  芯海科技	  2020-09-28	h
688596	  正帆科技	  2020-08-20	h
688598	  金博股份	  2020-05-18	h
688599	  天合光能	  2020-06-10	h
688600	  皖仪科技	  2020-07-03	h
688606	  奥泰生物	  2021-03-25	h
688607	  康众医疗	  2021-02-01	h
688608	  恒玄科技	  2020-12-16	h
688609	  九联科技	  2021-03-23	h
688611	  杭州柯林	  2021-04-12	h
688613	  奥精医疗	  2021-05-21	h
688616	  西力科技	  2021-03-18	h
688617	  惠泰医疗	  2021-01-07	h
688618	  三旺通信	  2020-12-30	h
688619	  罗普特	  2021-02-23	h
688626	  翔宇医疗	  2021-03-31	h
688628	  优利德	  2021-02-01	h
688630	  芯?微装	  2021-04-01	h
688633	  星球石墨	  2021-03-24	h
688636	  智明达	  2021-04-08	h
688639	  华恒生物	  2021-04-22	h
688655	  迅捷兴	  2021-05-11	h
688656	  浩欧博	  2021-01-13	h
688658	  悦康药业	  2020-12-24	h
688659	  元琛科技	  2021-03-31	h
688660	  电气风电	  2021-05-19	h
688661	  和林微纳	  2021-03-29	h
688662	  富信科技	  2021-04-01	h
688663	  新风光	  2021-04-13	h
688665	  四方光电	  2021-02-09	h
688667	  菱电电控	  2021-03-12	h
688668	  鼎通科技	  2020-12-21	h
688669	  聚石化学	  2021-01-25	h
688676	  金盘科技	  2021-03-09	h
688677	  海泰新光	  2021-02-26	h
688678	  福立旺	  2020-12-23	h
688679	  通源环境	  2020-12-25	h
688680	  海优新材	  2021-01-22	h
688682	  霍莱沃	  2021-04-20	h
688683	  莱尔科技	  2021-04-12	h
688685	  迈信林	  2021-05-13	h
688686	  奥普特	  2020-12-31	h
688687	  凯因科技	  2021-02-08	h
688689	  银河微电	  2021-01-27	h
688696	  极米科技	  2021-03-03	h
688698	  伟创电气	  2020-12-29	h
688699	  明微电子	  2020-12-18	h
688777	  中控技术	  2020-11-24	h
688788	  科思科技	  2020-10-22	h
688819	  天能股份	  2021-01-18	h
688981	  中芯国际	  2020-07-16	h
689009	  九号公司	  2020-10-29	h
